gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3465654410	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1348791#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.861353	23.158555	10000.0						2021-06-24T00:00Z	24	6	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1348791		Iiro Kakko		CC_BY_4_0		Iiro Kakko			2025-01-04T02:27:31.513Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3465648416	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1348790#5	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.861353	23.158555	10000.0						2021-06-24T00:00Z	24	6	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1348790		Iiro Kakko		CC_BY_4_0		Iiro Kakko			2025-01-04T02:27:31.429Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3465647407	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1348786#7	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.861353	23.158555	10000.0						2021-06-24T00:00Z	24	6	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1348786		Iiro Kakko		CC_BY_4_0		Iiro Kakko			2025-01-04T02:27:34.778Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456263467	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40606502	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa		RU		Yaroslavl'	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	58.07198	38.262467	61.0						2007-08-27T15:48	27	8	2007	4515211	4515211	HUMAN_OBSERVATION	iNaturalist	Observations	40606502		Chris Cohen	2020-03-23T22:20:48	CC_BY_4_0	Dmitry Kulakov	Dmitry Kulakov			2024-12-16T11:23:01.323Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3453928238	956bc674-6022-4c52-833e-c5fb39dc837a	http://tun.fi/KE.176/6119110ed5dec400d8f03226#Unit1	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Kiikala	Varsinais-Suomi	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.4378	23.610331	1.0						2021-08-12T00:00Z	12	8	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/KE.176/6119110ed5dec400d8f03226				CC_BY_4_0		Kari Aaltonen			2025-01-04T04:00:57.845Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3453923165	956bc674-6022-4c52-833e-c5fb39dc837a	http://tun.fi/KE.176/610e4a68d5dece11219c76fe#Unit1	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Teijon kansallispuisto, Järvenpään suon pitkospuut.	Varsinais-Suomi	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.218581	22.95434	1.0						2021-08-06T00:00Z	6	8	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/KE.176/610e4a68d5dece11219c76fe				CC_BY_4_0		Pauliina Harjula			2025-01-04T04:00:50.519Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3453901768	956bc674-6022-4c52-833e-c5fb39dc837a	http://tun.fi/KE.176/5ef2b518d5de734ab332ed9f#Unit1	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Tuukkala, Hämeenmäki	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.688852	26.575584	1.0						2020-06-23T00:00Z	23	6	2020	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/KE.176/5ef2b518d5de734ab332ed9f				CC_BY_4_0		Matti Sirkiä			2025-01-04T04:00:53.436Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3453900153	956bc674-6022-4c52-833e-c5fb39dc837a	http://tun.fi/KE.176/60f299fcd5deea6c173f5670#Unit1	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Liperin ja Joensuun välillä	Pohjois-Karjala	PRESENT	2	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	62.672299	29.571239	1.0						2021-07-16T00:00Z	16	7	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/KE.176/60f299fcd5deea6c173f5670				CC_BY_4_0		Niko Hyytiäinen			2025-01-04T04:00:46.900Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448765258	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1260287#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Syndalen	Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.859331	23.197199	100.0						2021-07-17T00:00Z	17	7	2021	4515211	4515211	PRESERVED_SPECIMEN			http://tun.fi/JX.1260287		A.Haarto		CC_BY_4_0		Antti Haarto			2025-01-04T02:29:16.505Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448740740	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1206868#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Uusimaa	PRESENT	3	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.861353	23.158555	10000.0						2018-07-22T00:00Z/2018-08-26T00:00Z			2018	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1206868		Iiro Kakko		CC_BY_4_0		J. Vilen			2025-01-04T02:27:27.038Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448734827	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1206866#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.861353	23.158555	10000.0						2018-07-22T00:00Z/2018-08-26T00:00Z			2018	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1206866		Iiro Kakko		CC_BY_4_0		J. Vilen			2025-01-04T02:27:26.425Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448701927	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1138278#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Putikko	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.680169	29.386112	100.0						2020-07-10T00:00Z	10	7	2020	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1138278				CC_BY_4_0		Jari Räty			2025-01-04T02:27:20.772Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448692073	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1115533#4	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Pohjoismäki	Päijät-Häme	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.305971	26.43791	100.0						2019-07-21T00:00Z	21	7	2019	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1115533		Juuso Paappanen		CC_BY_4_0		Juuso Paappanen			2025-01-04T02:27:18.075Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448663836	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1012749#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Etelä-Savo	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.673312	28.581495	1.0						2018-07-30T00:00Z	30	7	2018	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1012749				CC_BY_4_0					2025-01-04T02:29:15.932Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448579121	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.12276#16	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Vargströmintien hiekkakuopat	Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.116687	23.435549	1.0						2017-07-14T00:00Z	14	7	2017	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.12276				CC_BY_4_0		Esa Ervasti			2025-01-04T02:28:59.328Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448531558	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.14143#4	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Lemmi, Hangassuo	Varsinais-Suomi	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.783533	21.968541	1.0						2017-08-27T00:00Z	27	8	2017	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.14143				CC_BY_4_0		Tapio Eeva			2025-01-04T02:29:07.966Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448470983	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1250729#123	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Syndalen, Falkpottarna	Uusimaa	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.855846	23.19373	100.0						2021-06-24T00:00Z	24	6	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1250729		Jere Kahanpää		CC_BY_4_0		Jere Kahanpää			2025-01-04T02:28:48.343Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448365518	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1260482#12	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Perniö	Varsinais-Suomi	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.237688	23.028859	10000.0						2021-07-20T00:00Z	20	7	2021	4515211	4515211	MACHINE_OBSERVATION			http://tun.fi/JX.1260482				CC_BY_4_0		M. Leppä			2025-01-04T02:29:50.645Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448328870	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1250729#98	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Syndalen, Falkpottarna	Uusimaa	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.861477	23.194683	1000.0						2021-06-24T00:00Z	24	6	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1250729		Jere Kahanpää		CC_BY_4_0		Jere Kahanpää			2025-01-04T02:29:50.651Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448323620	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1204445#16	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		EE	Hüüdre	Põlva maakond	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	57.938992	26.672058	100.0						2020-07-03T00:00Z	3	7	2020	4515211	4515211	MACHINE_OBSERVATION			http://tun.fi/JX.1204445				CC_BY_4_0		Harri Jalava			2025-01-04T02:28:13.618Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448057461	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1330719#9	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Koverhar	Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.882942	23.201113	1000.0						2021-08-29T00:00Z	29	8	2021	4515211	4515211	MACHINE_OBSERVATION			http://tun.fi/JX.1330719		Olli Pihlajamaa, Tapio Kujala		CC_BY_4_0		Olli Pihlajamaa			2025-01-04T02:29:17.646Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3448042062	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1261900#6	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Syndalen	Uusimaa	PRESENT	20	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.855453	23.176007	1000.0						2021-07-17T00:00Z	17	7	2021	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1261900				CC_BY_4_0		Jaakko Pohjoismäki;Pekka Pohjola			2025-01-04T02:27:27.963Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447975371	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1133782#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI		Kymenlaakso	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.471794	27.420671	1.0						2020-06-27T00:00Z	27	6	2020	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.1133782				CC_BY_4_0		Karoliina Sa			2025-01-04T02:27:22.551Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447947326	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1023538#4	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		AX	Långträsk	Ahvenanmaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.165715	19.791376	1.0						2019-08-01T00:00Z	1	8	2019	4515211	4515211	MACHINE_OBSERVATION			http://tun.fi/JX.1023538				CC_BY_4_0		Håkan Söderholm			2025-01-04T02:29:12.337Z	StillImage	COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447945622	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.1044270#4	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Puumala	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.591348	28.127288	100.0						2019-09-07T00:00Z	7	9	2019	4515211	4515211	MACHINE_OBSERVATION			http://tun.fi/JX.1044270		Håkan Söderholm		CC_BY_4_0		Anna Kaisa Iitti			2025-01-04T02:27:14.572Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447915571	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.984548#2	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Pohjoismäki	Päijät-Häme	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.305066	26.43606	100.0						2018-07-15T00:00Z	15	7	2018	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.984548		Juuso Paappanen		CC_BY_4_0		Juuso Paappanen			2025-01-04T02:27:09.466Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447884626	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.53741#91	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Vihurinniemi	Pohjois-Karjala	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	62.621285	29.505314	1000.0						2018-07-10T00:00Z	10	7	2018	4515211	4515211	PRESERVED_SPECIMEN			http://tun.fi/JX.53741		Pekka Pohjola		CC_BY_4_0		Mika Pajari			2025-01-04T02:27:07.608Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447827890	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.64424#2	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Ruotsinkylä	Kymenlaakso	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	60.565049	27.229156	1.0						2018-09-01T00:00Z	1	9	2018	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.64424				CC_BY_4_0		Esko ja Päivi Ahtosalo			2025-01-04T02:28:58.067Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447817937	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.51260#3	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Putikko	Etelä-Savo	PRESENT		04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.711371	29.403109	1.0						2018-06-18T00:00Z	18	6	2018	4515211	4515211	HUMAN_OBSERVATION			http://tun.fi/JX.51260				CC_BY_4_0		Irene Vihavainen			2025-01-04T02:27:00.640Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447807114	df12ca07-f133-4550-ab3b-fde13f0e76ba	http://tun.fi/JX.26707#4	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Skogby Hanko	Uusimaa	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	59.928005	23.317186	1.0						2017-07-08T00:00Z	8	7	2017	4515211	4515211	MACHINE_OBSERVATION			http://tun.fi/JX.26707				CC_BY_4_0		Håkan Söderholm			2025-01-04T02:26:57.806Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3447770843	8e9766e2-ff75-45fd-a9c0-efec3a161ca6	http://tun.fi/MY.328901	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Heiska	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.585258	27.999472	100.0						2007-07-12T00:00Z	12	7	2007	4515211	4515211	PRESERVED_SPECIMEN	MZH		http://id.luomus.fi/GV.19775		Kahanpää, Jere		CC_BY_4_0		Teräs, Ilkka			2024-12-31T20:36:35.025Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3447770836	8e9766e2-ff75-45fd-a9c0-efec3a161ca6	http://tun.fi/MY.328904	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Pistohiekka	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.567203	28.013947	100.0						2009-07-31T00:00Z	31	7	2009	4515211	4515211	PRESERVED_SPECIMEN	MZH		http://id.luomus.fi/GV.19776		Kahanpää, Jere		CC_BY_4_0		Teräs, Ilkka			2024-12-31T20:36:35.023Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3447770822	8e9766e2-ff75-45fd-a9c0-efec3a161ca6	http://tun.fi/MY.328907	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Hiidenmaa	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.687404	27.742056	100.0						2009-08-01T00:00Z	1	8	2009	4515211	4515211	PRESERVED_SPECIMEN	MZH		http://id.luomus.fi/GV.19777		Kahanpää, Jere		CC_BY_4_0		Teräs, Ilkka			2024-12-31T20:36:35.022Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3447770754	8e9766e2-ff75-45fd-a9c0-efec3a161ca6	http://tun.fi/MY.328910	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Hiidenmaa	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.687404	27.742056	100.0						2012-07-21T00:00Z	21	7	2012	4515211	4515211	PRESERVED_SPECIMEN	MZH		http://id.luomus.fi/GV.19778		Kahanpää, Jere		CC_BY_4_0		Teräs, Ilkka			2024-12-31T20:36:35.009Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3447770752	8e9766e2-ff75-45fd-a9c0-efec3a161ca6	http://tun.fi/MY.328913	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Hiidenmaa	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.687404	27.742056	100.0						2012-07-21T00:00Z	21	7	2012	4515211	4515211	PRESERVED_SPECIMEN	MZH		http://id.luomus.fi/GV.19779		Kahanpää, Jere		CC_BY_4_0		Teräs, Ilkka			2024-12-31T20:36:35.008Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3447770749	8e9766e2-ff75-45fd-a9c0-efec3a161ca6	http://tun.fi/MY.328916	Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (Linnaeus, 1758)		FI	Pistohiekka	Etelä-Savo	PRESENT	1	04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1	61.564539	28.010097	100.0						2013-07-13T00:00Z	13	7	2013	4515211	4515211	PRESERVED_SPECIMEN	MZH		http://id.luomus.fi/GV.19780		Kahanpää, Jere		CC_BY_4_0		Teräs, Ilkka			2024-12-31T20:36:35.030Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
